,Year,TRB%,AST%,STL%,BLK%,TOV%,USG%,3P%,2P%,FT%
302,1982.0,7.9,12.7,1.3,0.3,15.3,23.3,0.22699999999999998,0.501,0.797
303,1982.0,8.6,13.2,1.8,0.1,14.2,16.8,0.0,0.444,0.703
304,1982.0,13.6,8.7,1.8,4.4,14.3,16.7,0.25,0.524,0.74
305,1982.0,6.0,24.9,3.2,0.1,19.0,19.8,0.0,0.42100000000000004,0.76
306,1982.0,6.0,8.9,1.2,1.7,20.1,12.8,0.0,0.513,0.816
307,1982.0,8.9,11.9,0.8,0.5,11.6,22.3,0.077,0.565,0.857
308,1982.0,11.8,5.4,1.7,1.0,14.4,13.0,0.0,0.503,0.708
309,1982.0,12.3,11.5,1.7,0.5,10.6,28.6,0.25,0.49700000000000005,0.716
310,1982.0,10.0,6.9,1.3,1.1,17.2,15.2,0.0,0.5479999999999999,0.601
311,1982.0,4.6,26.7,3.0,0.2,18.8,12.2,0.33299999999999996,0.415,0.727
312,1982.0,8.4,15.2,0.9,0.8,13.9,16.9,0.0,0.48200000000000004,0.672
313,1982.0,15.6,8.4,1.0,2.1,16.5,11.3,0.0,0.48700000000000004,0.585
314,1982.0,13.5,6.8,1.2,0.4,22.3,20.6,0.0,0.442,0.6
315,1982.0,14.9,6.7,0.6,2.8,15.8,12.5,0.0,0.491,0.635
316,1982.0,10.5,11.6,2.2,0.5,10.4,17.7,0.217,0.451,0.733
317,1982.0,2.8,31.8,2.0,1.0,18.0,23.9,0.25,0.452,0.7659999999999999
318,1982.0,17.9,6.4,1.0,1.1,14.5,17.9,0.0,0.5589999999999999,0.763
319,1982.0,8.4,8.8,2.1,0.2,15.9,13.5,0.0,0.35700000000000004,0.5710000000000001
320,1982.0,10.7,7.3,1.9,0.9,14.4,19.8,0.0,0.573,0.695
321,1982.0,7.8,18.7,2.5,0.8,15.4,20.5,0.16699999999999998,0.425,0.784
322,1982.0,7.4,6.7,1.4,0.4,9.5,23.6,0.0,0.527,0.732
323,1982.0,10.5,10.6,1.7,1.2,17.1,17.7,0.0,0.483,0.725
324,1982.0,14.4,5.0,0.7,1.8,14.4,16.4,0.0,0.439,0.778
325,1982.0,20.1,5.4,1.4,1.7,18.3,18.2,0.0,0.583,0.624
326,1982.0,3.7,13.6,1.3,0.0,13.4,33.4,0.324,0.478,0.843
327,1982.0,3.6,17.2,1.6,0.0,12.9,32.0,0.2,0.42200000000000004,0.846
328,1982.0,4.6,31.0,2.9,0.7,9.9,28.5,0.225,0.49200000000000005,0.7340000000000001
329,1982.0,14.4,9.2,1.1,4.5,12.8,19.7,0.28600000000000003,0.478,0.67
330,1982.0,6.7,27.4,3.4,0.9,15.4,27.4,0.16699999999999998,0.474,0.8320000000000001
331,1982.0,15.7,4.6,2.0,4.0,16.8,14.3,0.0,0.556,0.551
332,1982.0,8.5,14.2,2.4,0.6,13.9,22.2,0.222,0.561,0.757
333,1982.0,9.9,7.0,1.0,2.3,13.5,16.0,0.429,0.519,0.727
334,1982.0,5.3,20.5,1.5,0.3,11.9,22.3,0.387,0.516,0.7879999999999999
335,1982.0,6.9,10.2,1.7,0.5,25.6,11.6,0.5,0.585,0.825
336,1982.0,10.5,7.0,1.9,0.3,8.6,23.4,0.0,0.364,0.7140000000000001
337,1982.0,7.7,9.8,1.5,0.7,16.0,22.1,0.16699999999999998,0.5429999999999999,0.802
338,1982.0,10.2,3.4,1.1,0.9,9.5,18.5,0.0,0.462,0.654
339,1982.0,5.1,16.3,2.2,0.8,9.9,25.1,0.0,0.44799999999999995,0.7190000000000001
340,1982.0,6.0,14.0,2.9,0.9,11.5,23.5,0.292,0.513,0.78
341,1982.0,10.8,10.1,0.9,1.1,18.1,20.9,0.0,0.517,0.6990000000000001
342,1982.0,2.4,16.3,0.0,0.0,28.6,12.7,0.0,0.4,0.0
343,1982.0,0.0,0.0,0.0,0.0,50.0,13.0,0.0,0.0,0.0
344,1982.0,20.7,5.8,0.7,1.6,6.4,17.7,0.0,0.5379999999999999,0.7140000000000001
345,1983.0,12.8,10.8,1.1,3.5,12.6,24.6,0.0,0.589,0.7490000000000001
346,1983.0,12.4,21.8,2.2,1.7,18.4,22.0,0.33299999999999996,0.48700000000000004,0.8290000000000001
347,1983.0,9.8,18.2,1.3,0.5,12.4,30.0,0.21100000000000002,0.496,0.728
348,1983.0,5.6,16.1,2.5,0.2,11.4,16.5,0.172,0.509,0.742
349,1983.0,3.1,11.5,1.3,0.0,21.4,26.2,0.0,0.5,0.7
350,1983.0,13.2,2.8,1.0,0.0,17.7,23.4,0.0,0.381,0.33299999999999996
351,1983.0,12.5,7.8,2.4,0.9,14.6,17.2,0.0,0.514,0.5760000000000001
352,1983.0,12.2,12.1,2.1,1.2,16.8,16.9,0.368,0.405,0.696
353,1983.0,2.7,28.0,1.0,0.1,19.3,18.3,0.20800000000000002,0.435,0.743
354,1983.0,5.5,25.5,2.7,0.3,22.4,22.4,0.0,0.44799999999999995,0.762
355,1983.0,6.8,5.6,0.9,1.2,24.1,19.6,0.0,0.5,1.0
356,1983.0,14.6,6.0,1.2,1.9,17.5,25.3,0.0,0.498,0.7
357,1983.0,9.9,14.8,2.3,0.5,10.2,22.4,0.35100000000000003,0.47700000000000004,0.7809999999999999
358,1983.0,12.3,13.7,1.3,0.4,14.1,17.7,0.0,0.5529999999999999,0.705
359,1983.0,3.6,7.9,2.3,0.6,8.0,22.4,0.4,0.41100000000000003,0.5
360,1983.0,2.1,0.0,1.7,0.0,0.0,24.7,0.0,0.125,0.5
361,1983.0,11.8,7.6,1.3,1.3,12.4,16.8,0.0,0.452,0.47100000000000003
362,1983.0,13.5,10.6,1.1,1.5,14.6,15.4,0.0,0.47,0.76
363,1983.0,15.7,22.4,2.3,1.3,12.6,25.0,0.28600000000000003,0.516,0.84
364,1983.0,4.5,19.1,2.1,0.5,11.3,21.1,0.33299999999999996,0.512,0.5660000000000001
365,1983.0,6.7,11.1,0.7,0.7,8.9,22.3,0.2,0.49700000000000005,0.78
366,1983.0,7.9,6.5,2.8,2.8,16.3,19.0,0.0,0.39899999999999997,0.511
367,1983.0,8.2,20.2,3.2,0.8,24.8,13.5,0.2,0.526,0.8
368,1983.0,13.7,9.1,1.8,2.1,11.2,23.1,0.0,0.42700000000000005,0.7040000000000001
369,1983.0,7.3,20.8,2.3,0.0,22.7,17.0,0.125,0.382,0.769
370,1983.0,3.7,7.4,1.7,0.6,8.5,21.8,0.0,0.405,0.863
371,1983.0,4.1,6.6,2.3,0.8,10.5,19.2,0.467,0.43700000000000006,0.8240000000000001
372,1983.0,7.3,17.1,1.0,0.3,11.5,23.7,0.077,0.498,0.8370000000000001
373,1983.0,8.6,23.2,0.8,0.1,22.8,14.5,0.462,0.442,0.7140000000000001
374,1983.0,7.6,19.7,2.6,1.1,15.6,22.9,0.231,0.44,0.7909999999999999
375,1983.0,12.1,14.2,2.1,0.9,15.7,17.9,0.33299999999999996,0.48700000000000004,0.6970000000000001
376,1983.0,3.6,26.0,1.9,0.5,12.9,23.9,0.43799999999999994,0.523,0.8059999999999999
377,1983.0,13.0,2.8,0.5,1.6,18.0,17.6,0.0,0.486,0.615
378,1983.0,15.3,4.3,0.8,0.9,15.3,19.6,0.0,0.47600000000000003,0.625
379,1983.0,7.2,13.3,1.9,0.8,17.4,19.8,0.222,0.45899999999999996,0.703
380,1983.0,6.4,22.6,3.2,0.2,20.6,19.3,0.0,0.445,0.632
381,1983.0,4.7,23.4,3.3,0.2,11.0,14.4,0.257,0.429,0.8909999999999999
382,1983.0,7.2,15.1,1.3,0.2,14.9,13.4,0.231,0.434,0.747
383,1983.0,14.2,6.9,1.3,1.0,17.4,18.5,0.33299999999999996,0.506,0.6970000000000001
384,1983.0,8.3,10.3,2.5,0.6,18.4,19.1,0.158,0.446,0.741
385,1983.0,12.5,8.6,1.7,2.9,14.1,26.5,0.0,0.514,0.7190000000000001
386,1983.0,4.7,15.5,2.1,0.4,13.2,20.4,0.33299999999999996,0.515,0.805
387,1983.0,14.0,8.6,0.8,3.2,16.5,21.3,0.0,0.5660000000000001,0.7440000000000001
388,1983.0,14.4,6.0,0.8,5.3,25.9,8.5,0.0,0.457,0.674
389,1983.0,11.1,10.0,1.4,1.3,15.1,22.6,0.0,0.47600000000000003,0.723
390,1983.0,4.5,29.6,3.5,0.7,17.4,16.6,0.16699999999999998,0.545,0.754
391,1983.0,7.4,13.4,2.7,1.1,17.4,22.1,0.0,0.528,0.743
392,1983.0,8.4,21.9,3.8,0.3,21.9,12.5,0.0,0.485,0.6990000000000001
393,1983.0,5.2,23.6,3.4,1.1,17.9,19.9,0.21100000000000002,0.45899999999999996,0.769
394,1983.0,12.9,13.3,1.0,1.3,25.3,16.4,0.0,0.436,0.759
395,1983.0,15.0,7.9,1.7,1.3,21.0,12.5,0.0,0.54,0.76
396,1983.0,10.1,0.0,4.2,4.8,42.9,25.1,0.0,0.25,0.0
397,1983.0,15.3,5.8,0.0,0.0,31.6,16.7,0.0,0.556,0.556
398,1983.0,14.7,6.8,1.4,4.0,25.3,12.8,0.0,0.525,0.55
399,1983.0,7.1,16.7,2.5,1.2,18.8,12.5,0.23800000000000002,0.5479999999999999,0.785
400,1983.0,16.3,7.6,0.6,3.6,16.7,18.8,0.0,0.446,0.685
401,1983.0,15.4,8.7,0.9,2.3,17.7,20.0,0.0,0.498,0.72
402,1983.0,14.8,10.9,1.4,0.8,11.6,15.4,0.0,0.447,0.825
403,1983.0,7.1,11.5,0.0,0.7,18.5,25.9,0.0,0.371,0.5
404,1983.0,4.7,19.8,1.4,0.0,9.7,20.3,0.19399999999999998,0.474,0.895
405,1983.0,17.7,5.6,0.9,1.8,12.1,11.1,0.0,0.41200000000000003,0.6
406,1983.0,15.5,8.4,1.1,0.8,14.4,19.2,0.0,0.494,0.755
407,1983.0,16.7,10.9,2.4,1.4,12.0,26.0,0.0,0.523,0.7090000000000001
408,1983.0,14.4,5.5,1.8,1.3,20.9,14.6,0.0,0.419,0.493
409,1983.0,6.7,20.3,1.6,0.3,15.3,24.8,0.2,0.473,0.73
410,1983.0,8.0,18.8,1.0,0.0,13.7,26.1,0.0,0.58,0.847
411,1983.0,4.6,31.3,1.6,0.3,16.5,14.8,0.256,0.595,0.845
412,1983.0,10.2,10.2,1.3,1.1,13.7,23.7,0.2,0.475,0.629
413,1983.0,4.6,32.0,1.4,0.3,14.8,21.9,0.278,0.461,0.7959999999999999
414,1983.0,20.9,0.0,0.0,8.8,0.0,21.9,0.0,0.4,0.6
415,1983.0,4.4,25.1,2.2,0.3,11.9,25.8,0.304,0.52,0.818
416,1983.0,11.3,7.8,1.5,4.2,26.4,20.0,0.0,0.599,0.6459999999999999
417,1983.0,12.6,3.0,3.2,0.3,11.6,7.4,0.0,0.324,0.667
418,1983.0,12.8,19.5,1.4,0.0,14.5,8.1,0.0,0.2,0.0
419,1983.0,14.9,7.3,0.5,3.0,18.2,16.2,0.0,0.583,0.688
420,1983.0,4.7,10.0,0.0,0.0,0.0,22.3,0.5,0.0,1.0
421,1983.0,8.2,0.0,0.0,3.7,20.5,4.1,0.0,0.667,0.0
422,1983.0,9.9,12.8,1.3,0.3,13.8,31.7,0.0,0.47700000000000004,0.755
423,1983.0,4.2,31.6,2.1,0.2,16.4,23.7,0.125,0.49700000000000005,0.82
424,1983.0,3.3,13.9,1.9,1.1,32.1,22.4,0.0,0.474,0.0
425,1983.0,4.5,33.6,2.1,0.1,21.7,18.2,0.345,0.462,0.779
426,1983.0,11.8,7.9,2.4,0.5,15.9,10.0,0.0,0.483,0.73
427,1983.0,4.0,17.0,2.1,0.2,20.0,13.1,0.0,0.47,0.7959999999999999
428,1983.0,15.4,9.2,0.7,9.2,26.3,13.6,0.0,0.415,0.6559999999999999
429,1983.0,3.9,18.5,1.4,0.1,18.2,20.6,0.125,0.49200000000000005,0.81
430,1983.0,6.7,10.3,1.7,1.1,11.7,23.0,0.0,0.35,0.593
431,1983.0,3.5,24.0,3.0,0.3,17.1,20.1,0.0,0.48,0.7609999999999999
432,1983.0,14.3,5.4,0.9,2.1,14.5,22.7,0.0,0.48700000000000004,0.623
433,1983.0,11.4,13.4,0.8,1.0,12.4,21.9,0.0,0.48700000000000004,0.66
434,1983.0,13.8,5.1,2.1,2.3,22.8,14.7,0.0,0.39899999999999997,0.643
435,1983.0,15.3,3.7,0.9,2.6,19.2,13.3,0.0,0.40399999999999997,0.313
436,1983.0,10.2,19.5,1.7,2.1,11.3,28.9,0.16699999999999998,0.519,0.8290000000000001
437,1983.0,10.7,16.5,2.2,3.0,12.6,25.5,0.28600000000000003,0.518,0.759
438,1983.0,4.2,19.5,1.4,0.2,21.4,17.6,0.0,0.491,0.805
439,1983.0,14.7,10.1,1.3,1.0,15.8,16.4,0.0,0.539,0.774
440,1983.0,4.8,19.3,1.8,1.1,14.5,21.9,0.28600000000000003,0.436,0.8440000000000001
441,1983.0,6.8,12.7,2.4,0.6,15.1,22.7,0.545,0.42700000000000005,0.83
442,1983.0,2.4,30.4,1.7,0.0,34.8,14.6,0.0,0.588,0.7
443,1983.0,3.6,23.4,1.5,0.1,19.7,16.4,0.125,0.478,0.7959999999999999
444,1983.0,3.4,18.6,1.0,0.2,10.4,26.9,0.0,0.45399999999999996,0.711
445,1983.0,4.6,18.1,2.1,0.4,11.3,30.5,0.35700000000000004,0.462,0.747
446,1983.0,15.5,9.0,1.6,2.7,17.0,13.4,0.0,0.5379999999999999,0.741
447,1983.0,11.0,12.1,0.0,0.0,20.2,17.5,0.0,0.4,1.0
448,1983.0,6.9,14.0,1.4,1.3,12.0,29.1,0.364,0.49,0.853
449,1983.0,19.2,6.1,0.7,3.7,18.7,19.4,0.0,0.63,0.74
450,1983.0,4.3,17.3,1.3,0.5,9.7,19.8,0.0,0.519,0.831
451,1983.0,17.2,6.7,1.3,5.4,19.4,20.4,0.0,0.501,0.778
452,1983.0,13.5,10.0,3.0,0.4,12.5,12.9,0.0,0.46,0.7190000000000001
453,1983.0,4.1,34.5,3.5,0.1,17.5,17.8,0.154,0.49700000000000005,0.797
454,1983.0,17.4,8.5,1.0,2.0,16.3,15.5,0.0,0.457,0.708
455,1983.0,12.3,0.0,0.0,2.0,11.3,27.2,0.0,0.5379999999999999,0.833
456,1983.0,3.6,9.5,1.1,0.5,7.7,19.3,0.395,0.387,0.7829999999999999
457,1983.0,12.3,10.3,1.6,1.4,31.3,9.1,0.0,0.517,0.6970000000000001
458,1983.0,5.6,15.6,2.2,0.6,13.2,26.9,0.28800000000000003,0.502,0.679
459,1983.0,10.1,11.1,2.7,1.1,21.0,11.9,0.33299999999999996,0.43,0.632
460,1983.0,6.7,13.5,1.4,0.4,16.7,15.1,0.0,0.44799999999999995,0.8270000000000001
461,1983.0,7.7,19.7,2.1,0.5,22.1,15.6,0.14300000000000002,0.433,0.7809999999999999
462,1983.0,4.3,19.4,0.7,0.0,17.0,15.0,0.111,0.514,0.0
463,1983.0,18.6,1.4,2.5,0.0,17.6,14.8,0.0,0.381,0.5
464,1983.0,12.6,6.5,1.2,1.3,13.9,21.5,0.0,0.35700000000000004,0.667
465,1983.0,14.1,9.3,1.6,0.5,21.2,16.7,0.14300000000000002,0.387,0.742
466,1983.0,12.7,8.3,0.8,0.6,17.5,14.0,0.429,0.496,0.7190000000000001
467,1983.0,14.3,10.4,1.0,2.0,16.4,21.1,0.5,0.47600000000000003,0.6829999999999999
468,1983.0,12.7,4.7,0.8,2.3,17.0,11.5,0.0,0.48100000000000004,0.569
469,1983.0,13.1,5.7,0.7,2.0,16.1,22.3,0.0,0.402,0.7240000000000001
470,1983.0,4.3,16.7,2.8,0.1,15.9,20.3,0.188,0.47,0.722
471,1983.0,4.7,24.6,2.2,0.1,14.8,17.1,0.0,0.41,0.789
472,1983.0,8.9,10.7,1.4,1.6,13.5,16.6,0.317,0.457,0.792
473,1983.0,7.2,16.3,3.5,1.6,27.7,13.5,0.2,0.467,0.46299999999999997
474,1983.0,6.5,20.1,2.6,0.0,26.7,11.9,0.0,0.5379999999999999,0.818
475,1983.0,3.4,18.0,1.9,0.1,17.5,17.7,0.222,0.485,0.723
476,1983.0,4.0,27.2,2.8,0.4,19.9,21.0,0.14300000000000002,0.445,0.721
477,1983.0,13.7,6.7,2.2,0.2,17.8,19.0,0.0,0.484,0.6890000000000001
478,1983.0,3.3,26.5,1.3,0.1,17.2,17.6,0.33299999999999996,0.484,0.6859999999999999
479,1983.0,10.8,6.4,0.9,1.5,24.8,13.2,0.0,0.46399999999999997,0.69
480,1983.0,12.4,12.6,1.5,0.9,10.4,25.5,0.21100000000000002,0.514,0.835
481,1983.0,7.3,10.9,2.2,0.4,14.7,16.7,0.154,0.47700000000000004,0.73
482,1983.0,8.5,6.1,2.3,0.5,13.8,16.0,0.0,0.39799999999999996,0.792
483,1983.0,14.1,12.4,1.9,2.9,16.3,17.5,0.0,0.523,0.631
484,1983.0,15.5,4.4,1.1,2.3,14.8,13.8,0.0,0.5,0.586
485,1983.0,7.2,20.4,1.8,0.9,16.6,19.6,0.161,0.473,0.7909999999999999
486,1983.0,3.6,27.7,1.6,0.2,13.9,25.7,0.341,0.45899999999999996,0.785
487,1983.0,9.2,10.4,1.1,0.4,10.7,22.2,0.282,0.506,0.779
488,1983.0,4.2,33.9,2.3,0.1,20.9,20.3,0.23,0.423,0.7509999999999999
489,1983.0,13.5,4.6,1.1,7.2,22.5,7.6,0.0,0.439,0.737
490,1983.0,12.8,12.7,1.5,1.3,20.6,20.1,0.184,0.49,0.733
491,1983.0,13.0,34.4,2.8,0.9,21.5,19.0,0.0,0.56,0.8
492,1983.0,10.8,20.3,1.7,1.1,11.0,25.7,0.2,0.514,0.735
493,1983.0,9.0,10.5,0.3,0.7,14.6,22.2,0.0,0.469,0.778
494,1983.0,12.7,20.8,2.6,1.2,17.2,27.7,0.11800000000000001,0.41100000000000003,0.816
495,1983.0,14.8,15.1,1.3,1.4,19.5,23.5,0.059000000000000004,0.47100000000000003,0.8290000000000001
496,1983.0,11.0,6.4,0.8,1.5,14.7,18.1,0.25,0.504,0.73
497,1983.0,8.6,5.4,0.7,1.7,17.3,14.6,0.0,0.44799999999999995,0.733
498,1983.0,13.9,8.8,1.2,3.0,19.6,22.8,0.0,0.624,0.574
499,1983.0,7.3,17.0,1.7,1.0,11.7,20.0,0.275,0.523,0.778
500,1983.0,16.2,2.1,0.9,1.0,24.7,12.0,0.0,0.2,0.6
501,1983.0,11.4,8.6,0.7,2.3,29.3,10.6,0.0,0.45,0.4
502,1983.0,10.4,10.6,2.3,2.9,16.5,15.0,0.0,0.545,0.7929999999999999
503,1983.0,14.7,7.9,0.9,3.0,18.2,15.4,0.0,0.455,0.7859999999999999
504,1983.0,15.5,7.8,1.2,1.1,22.6,16.8,0.0,0.446,0.627
505,1983.0,12.9,5.1,1.2,1.0,18.6,15.1,0.0,0.473,0.667
506,1983.0,13.6,8.6,1.2,3.9,21.8,17.6,0.33299999999999996,0.49700000000000005,0.68
507,1983.0,15.5,4.1,1.0,2.7,15.5,17.8,0.0,0.505,0.737
508,1983.0,11.4,6.6,1.6,0.0,13.1,20.9,0.0,0.45899999999999996,1.0
509,1983.0,16.0,6.5,1.2,1.4,18.9,20.0,0.0,0.46,0.5489999999999999
510,1983.0,4.3,27.2,4.3,0.2,27.9,23.0,0.188,0.319,0.647
511,1983.0,7.8,7.3,2.3,0.4,14.4,15.5,0.25,0.46299999999999997,0.833
512,1983.0,15.4,11.6,1.6,1.6,23.6,14.7,0.0,0.418,0.7859999999999999
513,1983.0,15.2,12.6,1.9,1.4,24.7,13.2,0.0,0.467,0.8290000000000001
514,1983.0,16.8,11.7,2.4,0.9,12.1,25.5,0.222,0.48200000000000004,0.741
515,1983.0,14.3,8.6,1.6,1.2,20.9,18.9,0.0,0.5529999999999999,0.6729999999999999
516,1983.0,8.6,0.0,1.8,0.0,25.0,12.4,0.0,0.33299999999999996,0.0
517,1983.0,11.6,5.3,0.4,0.0,12.0,16.2,0.0,0.436,0.636
518,1983.0,10.7,8.2,1.7,0.8,14.4,18.3,0.0,0.474,0.7609999999999999
519,1983.0,10.5,18.2,1.8,1.0,15.6,25.2,0.261,0.479,0.775
520,1983.0,8.7,16.0,2.0,0.4,13.0,29.1,0.0,0.531,0.722
521,1983.0,13.0,7.0,1.3,0.6,19.6,12.8,0.0,0.462,0.76
522,1983.0,7.7,12.0,1.3,0.2,14.2,23.6,0.158,0.527,0.841
523,1983.0,17.1,6.2,2.2,0.6,11.4,14.4,0.0,0.46,0.84
524,1983.0,10.6,10.0,1.5,0.7,16.5,11.9,0.0,0.42700000000000005,0.875
525,1983.0,10.7,13.1,1.2,1.2,25.9,12.9,0.222,0.42700000000000005,0.784
526,1983.0,18.0,12.1,0.8,2.2,14.8,16.0,0.154,0.502,0.79
527,1983.0,6.2,11.7,1.4,0.2,12.1,18.4,0.16699999999999998,0.431,0.8079999999999999
528,1983.0,19.9,3.8,1.0,0.6,15.0,14.8,0.0,0.42200000000000004,0.48
529,1983.0,11.2,15.1,1.7,1.4,17.4,20.0,0.0,0.49200000000000005,0.684
530,1983.0,4.0,30.1,3.0,0.3,14.3,21.3,0.24,0.449,0.8320000000000001
531,1983.0,6.4,30.9,1.6,0.2,20.5,17.6,0.0,0.45799999999999996,0.725
532,1983.0,6.2,28.2,3.6,0.4,17.1,16.1,0.33299999999999996,0.434,0.73
533,1983.0,13.7,7.8,1.2,2.2,17.9,17.9,0.0,0.48700000000000004,0.5710000000000001
534,1983.0,12.5,9.9,0.9,3.3,39.2,10.0,0.0,0.667,0.0
535,1983.0,16.6,8.0,1.3,5.2,23.1,17.7,0.0,0.529,0.537
536,1983.0,10.4,13.8,2.1,1.3,15.8,21.7,0.25,0.52,0.7190000000000001
537,1983.0,12.0,12.2,1.4,1.6,9.5,12.2,0.0,0.38799999999999996,0.647
538,1983.0,8.3,11.4,1.6,0.5,16.0,18.8,0.556,0.457,0.6629999999999999
539,1983.0,6.3,10.1,1.3,0.4,16.0,23.4,0.28600000000000003,0.45299999999999996,0.76
540,1983.0,4.2,39.2,3.1,0.1,23.9,21.1,0.0,0.49200000000000005,0.5
541,1983.0,17.1,11.9,1.0,0.9,15.5,22.5,0.33299999999999996,0.474,0.7809999999999999
542,1983.0,8.6,8.6,1.7,0.5,17.6,18.0,0.0,0.478,0.7709999999999999
543,1983.0,5.0,21.0,1.6,0.2,11.4,17.5,0.303,0.547,0.872
544,1983.0,10.2,4.8,1.8,0.0,9.3,16.1,0.0,0.267,0.5
545,1983.0,14.3,5.4,1.4,2.8,16.2,14.4,0.0,0.49200000000000005,0.575
546,1983.0,21.6,5.1,1.4,3.0,13.8,26.0,0.0,0.502,0.7609999999999999
547,1983.0,4.1,29.8,2.5,0.4,20.6,20.9,0.292,0.418,0.768
548,1983.0,10.1,10.5,1.3,1.0,16.8,17.0,0.0,0.5,0.812
549,1983.0,8.7,10.0,1.5,0.7,18.0,18.0,0.0,0.42,0.81
550,1983.0,13.4,5.3,1.8,2.1,9.7,27.2,0.0,0.52,0.73
551,1983.0,12.5,3.8,0.7,1.7,17.8,13.6,0.0,0.44799999999999995,0.778
552,1983.0,13.3,7.1,0.8,1.1,21.6,16.0,0.0,0.474,0.767
553,1983.0,7.7,8.3,1.3,0.7,13.5,20.7,0.14300000000000002,0.436,0.7390000000000001
554,1983.0,12.7,6.1,0.7,4.5,13.6,19.6,0.0,0.541,0.7170000000000001
555,1983.0,3.9,22.2,1.1,0.2,14.0,17.1,0.0,0.494,0.8140000000000001
556,1983.0,8.5,7.9,0.6,1.0,14.2,17.2,0.0,0.46799999999999997,0.812
557,1983.0,22.0,5.1,0.8,0.9,30.1,26.1,0.0,0.45299999999999996,0.444
558,1983.0,13.4,4.8,1.2,2.8,18.4,14.5,0.0,0.57,0.626
559,1983.0,10.4,5.1,0.9,1.0,7.9,22.7,0.0,0.512,0.758
560,1983.0,9.4,12.1,2.0,0.2,12.6,18.6,0.25,0.491,0.851
561,1983.0,3.3,15.3,0.0,0.0,0.0,24.3,0.0,0.4,1.0
562,1983.0,14.6,6.7,1.1,2.5,16.9,12.4,0.0,0.455,0.615
563,1983.0,11.4,5.1,0.7,2.0,20.3,13.9,0.0,0.46399999999999997,0.81
564,1983.0,8.9,16.9,2.0,0.5,12.2,24.7,0.1,0.528,0.826
565,1983.0,5.9,37.8,3.5,0.7,19.6,18.0,0.22699999999999998,0.475,0.7440000000000001
566,1983.0,4.9,14.4,1.6,0.1,17.6,15.8,0.261,0.449,0.75
567,1983.0,19.9,19.4,2.0,0.0,7.2,23.7,0.0,0.292,0.25
568,1983.0,2.8,18.2,1.9,0.2,9.8,25.5,0.28600000000000003,0.45,0.92
569,1983.0,13.5,9.7,1.6,4.2,13.7,19.4,0.33299999999999996,0.551,0.672
570,1983.0,14.5,2.5,0.9,0.0,12.1,18.9,0.0,0.3,1.0
571,1983.0,11.7,9.1,1.0,0.6,12.9,22.3,0.15,0.5489999999999999,0.792
572,1983.0,5.3,18.7,1.1,0.0,21.7,18.8,0.0,0.535,0.643
573,1983.0,16.0,4.4,1.9,0.4,14.6,8.1,0.0,0.595,0.614
574,1983.0,14.2,0.0,0.7,10.4,29.5,14.8,0.0,0.733,0.25
575,1983.0,10.0,11.5,2.0,0.0,14.2,22.0,0.0,0.44799999999999995,0.647
576,1983.0,14.4,9.3,0.7,4.0,13.7,12.6,1.0,0.489,0.55
577,1983.0,4.2,25.8,1.8,0.1,16.5,20.9,0.0,0.48,0.7440000000000001
578,1983.0,12.4,9.7,2.0,0.4,30.2,14.3,0.0,0.413,0.467
579,1983.0,8.0,14.2,2.4,0.8,18.1,16.7,0.222,0.536,0.708
580,1983.0,10.5,9.6,1.2,0.3,19.4,16.7,0.16699999999999998,0.488,0.782
581,1983.0,14.7,4.1,1.3,4.0,16.1,18.2,0.0,0.534,0.545
582,1983.0,8.0,8.5,1.9,0.9,12.2,19.5,0.0,0.46399999999999997,0.8
583,1983.0,13.3,7.6,0.8,1.0,17.8,14.3,0.0,0.42200000000000004,0.682
584,1983.0,18.1,8.4,1.5,3.3,12.5,23.6,0.0,0.551,0.698
585,1983.0,12.9,11.4,0.8,1.0,15.4,15.3,0.0,0.445,0.456
586,1983.0,14.4,3.8,1.9,2.6,17.7,10.8,0.0,0.444,0.5
587,1983.0,3.6,13.5,2.4,0.3,9.2,25.1,0.16,0.522,0.812
588,1983.0,0.0,17.8,0.0,0.0,0.0,27.8,0.0,0.33299999999999996,0.0
589,1983.0,22.0,0.0,0.0,0.0,16.7,24.8,0.0,0.4,0.0
590,1983.0,7.6,13.6,2.3,0.7,14.4,22.7,0.214,0.462,0.768
591,1983.0,10.5,9.2,1.6,1.1,23.4,20.2,0.0,0.41200000000000003,0.6779999999999999
592,1983.0,6.9,6.7,1.4,0.8,15.0,17.5,0.14300000000000002,0.395,0.563
593,1983.0,10.1,5.2,0.6,2.3,28.1,18.8,0.0,0.48700000000000004,0.6759999999999999
594,1983.0,11.4,9.6,1.2,2.5,11.2,15.0,0.2,0.474,0.7509999999999999
595,1983.0,1.3,29.8,2.3,0.0,33.0,12.6,0.0,0.525,0.833
596,1983.0,10.1,18.3,3.1,1.7,23.0,19.1,0.111,0.46399999999999997,0.597
597,1983.0,5.7,33.1,3.6,0.5,26.6,25.4,0.222,0.519,0.41100000000000003
598,1983.0,8.2,9.2,1.6,0.2,19.7,17.3,0.0,0.402,0.674
599,1983.0,16.3,5.7,2.7,1.9,23.0,13.8,0.0,0.5720000000000001,0.687
600,1983.0,4.9,24.3,1.7,0.1,13.4,23.7,0.125,0.467,0.764
601,1983.0,14.7,10.7,2.4,2.2,22.2,19.2,0.0,0.461,0.647
602,1983.0,7.4,12.6,1.9,0.6,14.0,16.0,0.0,0.46799999999999997,0.64
